10:59:48.983{'coordinate': [288.04873846137815, 674.0621968259595], 'id': 19}
10:59:48.983{'id': 13, 'coordinate': [303.04518519773063, 328.6253945744052]}
10:59:48.983{'id': 8, 'coordinate': [245.95323058813798, 675.7845297854648]}
10:59:48.986{'coordinate': [298.55371772229216, 467.3340833905594], 'id': 17}
10:59:48.986{'coordinate': [303.33841757219653, 393.539368457782], 'id': 5}
10:59:49.182{'id': 18, 'coordinate': [167.13621489339073, 568.9975390807454]}
10:59:49.455{'coordinate': [255.679826576182, 738.0581929295394], 'id': 12}
10:59:49.455{'coordinate': [312.72465007599635, 396.98880890292844], 'id': 5}
10:59:49.456{'id': 13, 'coordinate': [312.1001949449796, 332.86883639411076]}
10:59:49.456{'id': 8, 'coordinate': [255.95076904014525, 675.5626629320682]}
10:59:49.456{'id': 9, 'coordinate': [147.19763836438256, 594.8029836196056]}
10:59:49.457{'coordinate': [261.12798018117235, 128.30024668989188], 'id': 16}
10:59:49.457{'coordinate': [296.3144615382928, 668.433891395747], 'id': 19}
10:59:49.460{'coordinate': [245.45125242732797, 307.7282436565422], 'id': 14}
10:59:49.461{'id': 10, 'coordinate': [313.9160620017792, 425.21065343556415]}
10:59:49.461{'id': 7, 'coordinate': [275.06248132572983, 489.23903822266675]}
10:59:49.462{'coordinate': [310.9901537618928, 167.9342888957659], 'id': 15}
