64	29:24.039	124.49	92.16	71.56	40.83	122.91	118.02	59.15	107.27	73.06	69.59	94.12	51.29	62.70	38.00	42.57	43.25	74.13	51.97	67.02	113.64
65	29:24.307	124.27	91.94	71.35	40.72	122.68	117.81	58.96	107.07	72.83	69.42	93.90	51.19	62.57	37.86	42.47	43.14	73.93	51.87	66.90	113.43
66	29:24.544	124.06	91.74	71.16	40.62	122.47	117.61	58.73	106.84	72.61	69.21	93.69	51.08	62.45	37.73	42.40	43.03	73.71	51.77	66.79	113.22
67	29:24.784	123.83	91.54	70.96	40.52	122.24	117.38	58.54	106.63	72.40	69.00	93.48	50.97	62.34	37.62	42.30	42.92	73.51	51.65	66.71	112.99
68	29:25.041	123.62	91.31	70.74	40.42	122.05	117.15	58.34	106.41	72.19	68.78	93.28	50.86	62.24	37.48	42.21	42.80	73.29	51.55	66.60	112.75
69	29:25.296	123.40	91.13	70.53	40.33	121.85	116.93	58.12	106.23	71.99	68.56	93.09	50.78	62.14	37.36	42.07	42.68	73.07	51.44	66.51	112.56
70	29:25.552	123.18	90.91	70.34	40.24	121.65	116.71	57.90	106.02	71.78	68.33	92.86	50.70	62.02	37.27	41.96	42.56	72.86	51.35	66.43	112.37
71	29:25.789	122.97	90.69	70.12	40.14	121.43	116.49	57.68	105.80	71.58	68.12	92.65	50.56	61.90	37.16	41.85	42.42	72.65	51.24	66.31	112.15
72	29:26.042	122.75	90.47	69.91	40.00	121.26	116.28	57.46	105.57	71.37	67.92	92.42	50.44	61.79	37.05	41.73	42.29	72.43	51.12	66.20	111.93
73	29:26.322	122.33	90.22	69.66	39.91	120.99	115.91	57.46	105.32	71.09	67.64	92.16	50.31	61.68	36.91	41.63	42.19	72.18	51.00	66.07	111.64
74	29:26.672	122.13	89.92	69.36	39.72	120.70	115.70	57.36	105.07	70.79	67.35	91.86	50.14	61.50	36.76	41.46	42.04	71.89	50.80	65.93	111.36
75	29:27.052	121.93	89.71	69.15	39.53	120.50	115.51	57.16	104.86	70.58	67.15	91.65	49.97	61.28	36.57	41.25	41.82	71.68	50.61	65.72	111.14
76	29:27.291	121.69	89.48	68.95	39.42	120.27	115.28	57.05	104.63	70.39	66.94	91.44	49.86	61.17	36.48	41.14	41.72	71.45	50.51	65.62	110.93
77	29:27.553	121.32	89.25	68.74	39.29	120.05	114.99	56.94	104.44	70.17	66.72	91.20	49.75	61.03	36.35	41.00	41.57	71.22	50.38	65.50	110.70
78	29:27.814	121.12	88.96	68.45	39.16	119.75	114.78	56.82	104.18	69.89	66.45	90.89	49.64	60.89	36.22	40.88	41.46	70.96	50.25	65.38	110.39
79	29:28.192	120.87	88.73	68.25	39.01	119.54	114.53	56.63	103.94	69.69	66.27	90.69	49.48	60.66	36.06	40.69	41.24	70.72	50.09	65.21	110.17
80	29:28.459	120.51	88.52	68.03	38.86	119.35	114.19	56.51	103.72	69.50	66.07	90.50	49.36	60.55	35.97	40.55	41.16	70.51	49.94	65.09	109.98
81	29:28.704	120.28	88.23	67.75	38.76	119.03	114.00	56.38	103.40	69.20	65.76	90.17	49.24	60.47	35.84	40.45	41.07	70.19	49.83	65.00	109.70
82	29:29.090	120.10	88.03	67.51	38.55	118.80	113.77	56.14	103.17	69.01	65.54	89.95	49.00	60.25	35.61	40.23	40.88	70.00	49.62	64.77	109.48
83	29:29.376	119.72	87.78	67.29	38.41	118.52	113.42	56.06	102.84	68.76	65.30	89.73	48.89	60.15	35.48	40.14	40.78	69.78	49.49	64.68	109.27
84	29:29.663	119.51	87.48	66.99	38.28	118.17	113.21	55.92	102.62	68.42	65.02	89.42	48.75	60.02	35.33	40.01	40.64	69.51	49.40	64.54	108.92
85	29:30.065	119.27	87.26	66.75	38.03	117.97	112.99	55.76	102.40	68.18	64.78	89.22	48.55	59.83	35.11	39.83	40.47	69.27	49.21	64.36	108.68
86	29:30.343	118.92	87.05	66.56	37.95	117.76	112.65	55.61	102.17	67.98	64.59	89.00	48.41	59.69	35.00	39.71	40.33	69.08	49.08	64.24	108.46
87	29:30.580	118.68	86.71	66.23	37.83	117.43	112.45	55.50	101.90	67.61	64.23	88.71	48.30	59.57	34.87	39.60	40.21	68.74	48.97	64.14	108.11
88	29:31.009	118.33	86.50	66.02	37.60	117.21	112.13	55.33	101.66	67.37	64.00	88.48	48.10	59.35	34.66	39.37	39.97	68.48	48.71	63.97	107.87
89	29:31.290	117.96	86.20	65.72	37.47	116.93	111.83	55.19	101.40	67.05	63.68	88.16	48.01	59.21	34.51	39.21	39.81	68.16	48.58	63.83	107.59
90	29:31.674	117.57	85.91	65.36	37.26	116.63	111.52	55.03	101.00	66.71	63.37	87.89	47.78	59.00	34.30	39.01	39.62	67.85	48.39	63.61	107.31
91	29:32.104	117.38	85.62	65.02	37.06	116.32	111.18	54.86	100.67	66.35	63.03	87.56	47.55	58.76	34.06	38.78	39.44	67.51	48.15	63.39	107.02
92	29:32.504	117.08	85.31	64.73	36.87	116.01	110.82	54.63	100.36	66.03	62.74	87.27	47.33	58.55	33.83	38.55	39.19	67.19	47.97	63.18	106.67
93	29:32.928	116.75	84.99	64.44	36.63	115.70	110.43	54.41	100.03	65.74	62.44	86.94	47.13	58.31	33.64	38.29	38.99	66.88	47.75	62.97	106.35
94	29:33.312	116.41	84.66	64.05	36.46	115.39	110.23	54.23	99.81	65.40	62.09	86.44	46.94	58.09	33.41	38.13	38.80	66.55	47.52	62.75	106.04
95	29:33.735	116.11	84.37	63.77	36.21	115.09	109.91	54.01	99.52	65.09	61.82	86.08	46.69	57.84	33.21	37.90	38.59	66.25	47.28	62.53	105.71
96	29:34.144	115.83	84.02	63.50	36.03	114.83	109.61	53.81	99.25	64.84	61.54	85.66	46.48	57.64	32.97	37.68	38.38	65.99	47.02	62.32	105.36
97	29:34.520	115.50	83.69	63.14	35.81	114.49	109.32	53.64	98.88	64.51	61.26	85.27	46.27	57.46	32.79	37.44	38.18	65.68	46.81	62.15	105.02
98	29:34.980	115.20	83.50	62.82	35.54	114.21	109.00	53.40	98.56	64.18	60.98	84.91	46.06	57.23	32.53	37.22	38.00	65.35	46.58	61.92	104.71
99	29:35.365	114.89	83.16	62.54	35.32	113.90	108.66	53.19	98.26	63.89	60.98	84.56	45.87	56.99	32.35	37.04	37.77	65.06	46.36	61.68	104.40
100	29:35.764	114.60	82.86	62.22	35.13	113.59	108.35	52.99	97.97	63.60	60.83	84.18	45.63	56.80	32.13	36.86	37.54	64.76	46.20	61.45	104.10
101	29:36.164	114.26	82.52	61.91	34.95	113.27	107.97	52.81	97.63	63.33	60.61	83.80	45.43	56.61	31.92	36.66	37.33	64.46	45.99	61.24	103.80
102	29:36.588	113.97	82.18	61.68	34.76	112.93	107.64	52.60	97.36	63.00	60.44	83.60	45.21	56.37	31.69	36.44	37.12	64.14	45.76	61.04	103.45
103	29:36.993	113.68	81.89	61.40	34.53	112.63	107.40	52.34	97.36	62.72	60.21	83.32	44.97	56.16	31.51	36.21	36.93	63.88	45.57	60.82	103.16
104	29:37.331	113.43	81.64	61.16	34.38	112.38	107.14	52.14	97.27	62.49	60.05	83.09	44.78	55.98	31.33	36.04	36.78	63.64	45.40	60.68	102.94
105	29:37.621	113.23	81.43	60.95	34.25	112.17	106.94	52.02	97.15	62.28	59.91	82.89	44.66	55.83	31.19	35.90	36.62	63.45	45.26	60.51	102.72
106	29:37.872	112.94	81.11	60.62	34.13	111.88	106.67	51.91	97.06	62.04	59.81	82.59	44.56	55.72	31.08	35.78	36.52	63.15	45.15	60.40	102.72
107	29:38.225	112.67	80.80	60.32	33.94	111.56	106.67	51.70	96.89	61.72	59.61	82.36	44.38	55.57	30.87	35.61	36.35	62.89	44.94	60.19	102.62
108	29:38.596	112.43	80.59	60.10	33.82	111.34	106.57	51.56	96.69	61.49	59.46	82.12	44.17	55.33	30.74	35.37	36.17	62.67	44.76	60.02	102.40
109	29:38.882	112.19	80.31	59.88	33.70	111.34	106.44	51.43	96.58	61.21	59.33	81.86	44.05	55.22	30.61	35.26	36.06	62.42	44.66	59.89	102.29
110	29:39.216	112.19	80.03	59.61	33.52	111.21	106.27	51.25	96.39	60.97	59.13	81.59	43.86	55.07	30.42	35.08	35.86	62.19	44.49	59.73	102.12
111	29:39.568	112.09	79.83	59.38	33.34	111.04	106.08	51.10	96.21	60.73	58.99	81.35	43.72	54.93	30.25	34.90	35.70	61.95	44.31	59.53	101.96
112	29:39.819	111.97	79.62	59.18	33.22	110.92	105.94	50.97	96.06	60.51	58.90	81.15	43.59	54.78	30.12	34.76	35.60	61.75	44.18	59.41	101.87
113	29:40.066	111.86	79.45	58.98	33.11	110.83	105.82	50.87	95.97	60.31	58.80	80.90	43.49	54.68	30.01	34.67	35.50	61.50	44.09	59.32	101.78
114	29:40.319	111.76	79.19	58.73	33.01	110.72	105.73	50.75	95.83	60.31	58.66	80.63	43.37	54.54	29.92	34.56	35.37	61.25	43.97	59.18	101.65
115	29:40.656	111.63	78.98	58.52	32.90	110.56	105.57	50.62	95.69	60.21	58.49	80.42	43.21	54.39	29.76	34.42	35.23	61.03	43.82	59.04	101.48
116	29:40.909	111.51	78.79	58.29	32.77	110.46	105.45	50.52	95.57	60.11	58.35	80.17	43.10	54.25	29.64	34.32	35.09	60.80	43.71	58.95	101.38
117	29:41.165	111.38	78.55	58.09	32.65	110.34	105.32	50.41	95.45	60.00	58.22	79.95	42.97	54.14	29.50	34.21	34.97	60.57	43.60	58.83	101.28
118	29:41.452	111.26	78.33	57.88	32.54	110.22	105.20	50.30	95.31	59.91	58.12	79.68	42.83	54.02	29.36	34.09	34.86	60.37	43.48	58.72	101.17
119	29:41.741	111.15	78.12	57.65	32.44	110.09	105.10	50.15	95.19	59.80	57.99	79.44	42.71	53.91	29.23	33.97	34.71	60.15	43.35	58.56	101.06
120	29:42.013	111.00	77.90	57.48	32.31	109.93	104.94	49.97	95.07	59.63	57.87	79.23	42.55	53.79	29.10	33.81	34.58	59.97	43.25	58.42	100.93
121	29:42.252	110.91	77.70	57.26	32.21	109.82	104.85	49.86	94.98	59.52	57.78	79.02	42.44	53.70	28.99	33.72	34.48	59.77	43.15	58.33	100.81
122	29:42.489	110.79	77.48	57.07	32.11	109.72	104.72	49.77	94.88	59.41	57.67	78.81	42.33	53.61	28.87	33.60	34.40	59.55	43.06	58.24	100.68
123	29:42.730	110.68	77.26	56.86	32.01	109.62	104.62	49.66	94.81	59.31	57.56	78.59	42.23	53.48	28.76	33.47	34.25	59.36	42.93	58.14	100.58
124	29:43.000	110.55	77.05	56.62	31.88	109.50	104.50	49.52	94.69	59.20	57.43	78.40	42.12	53.36	28.62	33.35	34.12	59.13	42.82	58.02	100.45
125	29:43.245	110.45	76.87	56.43	31.77	109.39	104.38	49.41	94.57	59.10	57.32	78.20	42.01	53.24	28.50	33.23	34.00	58.94	42.72	57.90	100.33
126	29:43.478	110.36	76.60	56.43	31.69	109.31	104.27	49.30	94.48	59.00	57.22	77.92	41.87	53.14	28.40	33.10	33.90	58.63	42.60	57.81	100.22
127	29:43.836	110.15	76.39	56.32	31.49	109.13	104.10	49.10	94.29	58.86	57.07	77.68	41.72	52.97	28.23	32.90	33.73	58.44	42.42	57.63	100.03
128	29:44.076	110.04	76.18	56.18	31.39	109.01	103.99	48.99	94.20	58.75	56.97	77.46	41.62	52.87	28.11	32.80	33.62	58.22	42.31	57.53	99.93
129	29:44.324	109.92	75.98	56.07	31.29	108.91	103.89	48.88	94.12	58.63	56.86	77.24	41.51	52.75	28.01	32.70	33.50	57.99	42.19	57.41	99.80
130	29:44.584	109.80	75.79	55.93	31.19	108.78	103.80	48.77	93.98	58.46	56.76	77.04	41.41	52.62	27.89	32.58	33.37	57.76	42.07	57.26	99.68
131	29:44.848	109.65	75.57	55.81	31.09	108.66	103.69	48.66	93.87	58.37	56.63	76.83	41.30	52.53	27.76	32.46	33.24	57.57	41.92	57.13	99.60
132	29:45.105	109.54	75.36	55.70	30.99	108.54	103.56	48.55	93.76	58.26	56.49	76.62	41.17	52.42	27.65	32.35	33.11	57.37	41.83	57.01	99.48
133	29:45.346	109.44	75.17	55.58	30.88	108.42	103.45	48.43	93.65	58.14	56.37	76.41	41.05	52.29	27.55	32.26	32.98	57.15	41.72	56.89	99.36
134	29:45.600	109.30	74.98	55.50	30.75	108.30	103.34	48.32	93.56	58.03	56.25	76.22	40.96	52.18	27.47	32.15	32.89	56.95	41.62	56.78	99.26
135	29:45.880	109.19	74.78	55.38	30.63	108.20	103.19	48.22	93.44	57.92	56.13	75.99	40.82	52.08	27.35	32.04	32.78	56.74	41.51	56.68	99.14
136	29:46.113	109.08	74.57	55.28	30.53	108.08	103.08	48.09	93.32	57.82	56.00	75.77	40.72	51.96	27.25	31.91	32.66	56.74	41.42	56.58	99.03
137	29:46.439	108.91	74.34	55.11	30.35	107.91	102.90	47.93	93.17	57.65	55.83	75.56	40.56	51.80	27.07	31.75	32.50	56.63	41.26	56.43	98.86
138	29:46.696	108.79	74.34	54.99	30.26	107.82	102.80	47.81	93.05	57.55	55.72	75.56	40.42	51.66	26.95	31.65	32.40	56.51	41.14	56.30	98.74
139	29:47.020	108.59	74.23	54.82	30.10	107.65	102.62	47.65	92.88	57.40	55.56	75.47	40.24	51.48	26.78	31.49	32.24	56.33	40.98	56.13	98.55
140	29:47.299	108.46	74.11	54.69	29.98	107.54	102.51	47.54	92.77	57.27	55.44	75.35	40.14	51.34	26.65	31.35	32.12	56.21	40.87	56.00	98.44
141	29:47.552	108.34	74.00	54.60	29.86	107.41	102.39	47.42	92.61	57.15	55.32	75.25	40.02	51.22	26.53	31.24	31.96	56.10	40.76	55.90	98.32
142	29:47.860	108.18	73.87	54.45	29.75	107.26	102.24	47.30	92.52	57.00	55.22	75.12	39.87	51.10	26.39	31.13	31.83	55.94	40.65	55.79	98.16
143	29:48.092	108.08	73.78	54.34	29.64	107.15	102.15	47.20	92.41	56.91	55.10	75.01	39.76	50.98	26.29	31.01	31.73	55.86	40.53	55.69	98.06
144	29:48.354	107.95	73.65	54.23	29.49	107.00	102.01	47.09	92.26	56.76	54.94	74.88	39.63	50.84	26.18	30.86	31.58	55.71	40.38	55.52	97.90
145	29:48.653	107.86	73.54	54.11	29.34	106.89	101.90	46.98	92.13	56.66	54.84	74.77	39.53	50.71	26.07	30.73	31.44	55.59	40.26	55.40	97.75
146	29:48.910	107.76	73.41	54.00	29.23	106.78	101.79	46.87	92.04	56.58	54.75	74.66	39.40	50.60	25.97	30.62	31.32	55.47	40.15	55.30	97.63
147	29:49.207	107.61	73.28	53.86	29.09	106.66	101.67	46.72	91.90	56.46	54.62	74.52	39.25	50.47	25.81	30.47	31.21	55.34	40.01	55.14	97.49
148	29:49.482	107.47	73.16	53.73	28.94	106.53	101.55	46.58	91.79	56.33	54.52	74.43	39.10	50.35	25.71	30.31	31.08	55.21	39.87	54.97	97.37
149	29:49.740	107.37	73.05	53.61	28.82	106.41	101.44	46.46	91.71	56.21	54.40	74.31	39.00	50.25	25.60	30.20	30.95	55.10	39.78	54.86	97.25
150	29:49.988	107.26	72.95	53.49	28.70	106.30	101.34	46.35	91.61	56.09	54.30	74.21	38.90	50.13	25.49	30.10	30.86	55.03	39.66	54.76	97.15
151	29:50.209	107.15	72.84	53.41	28.56	106.20	101.23	46.25	91.48	55.97	54.18	74.08	38.78	50.00	25.39	30.01	30.74	54.92	39.54	54.66	97.05
152	29:50.504	107.07	72.72	53.25	28.45	106.09	101.12	46.13	91.37	55.84	54.05	73.96	38.63	49.88	25.24	29.87	30.59	54.80	39.43	54.53	96.92
153	29:50.747	106.98	72.62	53.17	28.36	105.99	101.01	46.01	91.23	55.71	53.93	73.83	38.53	49.77	25.12	29.74	30.46	54.70	39.31	54.45	96.79
154	29:50.996	106.89	72.52	53.06	28.27	105.86	100.90	45.91	91.11	55.61	53.83	73.72	38.42	49.64	25.02	29.64	30.31	54.60	39.22	54.34	96.65
155	29:51.251	106.79	72.43	52.94	28.15	105.76	100.80	45.78	91.01	55.50	53.69	73.62	38.29	49.52	24.91	29.52	30.21	54.48	39.12	54.23	96.55
156	29:51.484	106.68	72.33	52.85	28.04	105.66	100.68	45.69	90.91	55.40	53.60	73.52	38.19	49.41	24.81	29.41	30.08	54.40	39.00	54.12	96.44
157	29:51.732	106.58	72.22	52.74	27.95	105.55	100.59	45.59	90.82	55.29	53.49	73.41	38.10	49.32	24.70	29.30	30.00	54.28	38.92	54.01	96.36
158	29:51.963	106.47	72.10	52.61	27.82	105.44	100.48	45.49	90.71	55.17	53.38	73.31	38.00	49.18	24.59	29.18	29.87	54.18	38.81	53.90	96.25
159	29:52.208	106.36	71.99	52.52	27.71	105.35	100.40	45.39	90.62	55.04	53.28	73.22	37.88	49.08	24.48	29.08	29.76	54.08	38.72	53.79	96.16
160	29:52.431	106.24	71.89	52.40	27.60	105.25	100.31	45.29	90.52	54.94	53.17	73.11	37.77	48.97	24.38	28.99	29.64	53.99	38.62	53.69	96.07
