105	29:37.621	104	93	90	31	104	96	71	96	104	97	98	58	39	37	16	33	93	41	54	104
106	29:37.872	105	94	91	31	105	97	71	96	105	97	99	58	39	37	16	33	94	41	54	104
107	29:38.225	106	95	92	31	106	97	71	96	106	97	100	58	39	37	16	33	95	41	54	104
108	29:38.596	107	96	93	31	107	97	71	96	107	97	101	58	39	37	16	33	96	41	54	104
109	29:38.882	108	97	94	31	107	97	71	96	108	97	102	58	39	37	16	33	97	41	54	104
110	29:39.216	108	98	95	31	107	97	71	96	109	97	103	58	39	37	16	33	98	41	54	104
111	29:39.568	108	99	96	31	107	97	71	96	110	97	104	58	39	37	16	33	99	41	54	104
112	29:39.819	108	100	97	31	107	97	71	96	111	97	105	58	39	37	16	33	100	41	54	104
113	29:40.066	108	101	98	31	107	97	71	96	112	97	106	58	39	37	16	33	101	41	54	104
114	29:40.319	108	102	99	31	107	97	71	96	112	97	107	58	39	37	16	33	102	41	54	104
115	29:40.656	108	103	100	31	107	97	71	96	112	97	108	58	39	37	16	33	103	41	54	104
116	29:40.909	108	104	101	31	107	97	71	96	112	97	109	58	39	37	16	33	104	41	54	104
117	29:41.165	108	105	102	31	107	97	71	96	112	97	110	58	39	37	16	33	105	41	54	104
118	29:41.452	108	106	103	31	107	97	71	96	112	97	111	58	39	37	16	33	106	41	54	104
119	29:41.741	108	107	104	31	107	97	71	96	112	97	112	58	39	37	16	33	107	41	54	104
120	29:42.013	108	108	105	31	107	97	71	96	112	97	113	58	39	37	16	33	108	41	54	104
121	29:42.252	108	109	106	31	107	97	71	96	112	97	114	58	39	37	16	33	109	41	54	104
122	29:42.489	108	110	107	31	107	97	71	96	112	97	115	58	39	37	16	33	110	41	54	104
123	29:42.730	108	111	108	31	107	97	71	96	112	97	116	58	39	37	16	33	111	41	54	104
124	29:43.000	108	112	109	31	107	97	71	96	112	97	117	58	39	37	16	33	112	41	54	104
125	29:43.245	108	113	110	31	107	97	71	96	112	97	118	58	39	37	16	33	113	41	54	104
126	29:43.478	108	114	110	31	107	97	71	96	112	97	119	58	39	37	16	33	114	41	54	104
127	29:43.836	108	115	110	31	107	97	71	96	112	97	120	58	39	37	16	33	115	41	54	104
128	29:44.076	108	116	110	31	107	97	71	96	112	97	121	58	39	37	16	33	116	41	54	104
129	29:44.324	108	117	110	31	107	97	71	96	112	97	122	58	39	37	16	33	117	41	54	104
130	29:44.584	108	118	110	31	107	97	71	96	112	97	123	58	39	37	16	33	118	41	54	104
131	29:44.848	108	119	110	31	107	97	71	96	112	97	124	58	39	37	16	33	119	41	54	104
132	29:45.105	108	120	110	31	107	97	71	96	112	97	125	58	39	37	16	33	120	41	54	104
133	29:45.346	108	121	110	31	107	97	71	96	112	97	126	58	39	37	16	33	121	41	54	104
